absence_id,employee_id,annee,mois,date_debut,date_fin,nb_jours,motif,justifiee,departement
14275,3295,2023,2,2023-02-22,2023-02-23,2,Accident du travail,Oui,RH
14951,2452,2024,1,2024-01-10,2024-01-28,19,RTT,Oui,Direction
11508,1636,2024,5,2024-05-20,2024-05-27,8,RTT,Oui,Marketing
14602,3123,2023,1,2023-01-13,2023-02-02,21,RTT,Oui,Commercial
14138,2755,2024,9,2024-09-28,2024-10-01,4,Congé sans solde,Oui,Informatique
12059,3111,2024,3,2024-03-26,2024-04-01,7,Enfant malade,Oui,Opérations
12042,2010,2022,2,2022-02-27,2022-03-14,16,RTT,Oui,Informatique
11683,2615,2023,10,2023-10-16,2023-10-17,2,Congé payé,Oui,Commercial
15307,1311,2024,1,2024-01-24,2024-02-13,21,RTT,Oui,Opérations
13383,1460,2023,11,2023-11-27,2023-11-27,1,Formation,Oui,R&D
12007,3152,2023,1,2023-01-01,2023-01-10,10,Maternité/Paternité,Oui,Informatique
12869,2333,2023,12,2023-12-12,2023-12-27,16,Accident du travail,Oui,Marketing
11127,1425,2023,12,2023-12-26,2023-12-28,3,Congé payé,Oui,Juridique
15875,1412,2022,3,2022-03-09,2022-03-27,19,sick leave,Oui,Opérations
15356,3187,2024,12,2024-12-07,2024-12-20,14,sick leave,Oui,Juridique
15789,2448,2023,4,2023-04-25,2023-05-03,9,RTT,Oui,Logistique
15860,2765,2023,9,2023-09-02,2023-09-07,6,RTT,Oui,RH
10639,1121,2022,12,2022-12-20,2022-12-23,4,Congé payé,Oui,Direction
12590,1177,2023,1,2023-01-15,2023-01-23,9,Maladie,Oui,RH
11748,3256,2022,7,2022-07-14,2022-07-27,14,paid leave,Oui,Opérations
15777,2400,2022,4,2022-04-11,2022-05-01,21,Accident du travail,Oui,Finance
13866,1256,2022,4,2022-04-04,2022-04-07,4,Maladie,Oui,Logistique
10456,1015,2022,8,2022-08-15,2022-09-02,19,Maternité/Paternité,Oui,Logistique
11143,3000,2023,9,2023-09-14,2023-10-04,21,Maternité/Paternité,Oui,Opérations
11076,1393,2022,4,2022-04-21,2022-05-06,16,Maladie,Oui,Logistique
11843,1743,2022,10,2022-10-04,2022-10-16,13,Accident du travail,Oui,Marketing
14576,1212,2022,4,2022-04-08,2022-04-25,18,Congé sans solde,Oui,R&D
15384,2705,2022,6,2022-06-10,2022-06-24,15,Maladie,Oui,Logistique
12141,1626,2023,2,2023-02-20,2023-03-05,14,Congé payé,Oui,Commercial
12460,3251,2023,9,2023-09-15,2023-09-24,10,RTT,Oui,R&D
12242,1421,2022,10,2022-10-16,2022-10-23,8,Congé payé,Oui,Finance
12585,2651,2022,6,2022-06-27,2022-07-17,21,Formation,Oui,R&D
14206,2764,2024,10,2024-10-23,2024-11-06,15,Congé payé,Oui,Opérations
10279,1616,2024,6,2024-06-04,2024-06-16,13,Accident du travail,Oui,Finance
15962,3117,2024,10,2024-10-16,2024-11-05,21,sick leave,Oui,Commercial
13668,2659,2023,3,2023-03-06,2023-03-14,9,Congé payé,Oui,Opérations
12934,2289,2022,7,2022-07-22,2022-08-04,14,sick leave,Oui,Marketing
10703,3293,2022,11,2022-11-10,2022-11-18,9,Maladie,Oui,Finance
13945,1194,2023,8,2023-08-03,2023-08-10,8,RTT,Oui,R&D
15485,2617,2024,6,2024-06-16,2024-06-19,4,Absence injustifiée,Non,Opérations
12809,3015,2022,4,2022-04-10,2022-04-24,15,Congé sans solde,Oui,Commercial
10819,1081,2024,10,2024-10-13,2024-10-16,4,Maladie,Oui,Juridique
13040,1635,2023,12,2023-12-17,2024-01-03,18,Congé sans solde,Oui,Informatique
10262,1327,2022,8,2022-08-25,2022-09-12,19,paid leave,Oui,RH
12349,2046,2022,4,2022-04-13,2022-04-23,11,Maternité/Paternité,Oui,Direction
13920,1124,2023,10,2023-10-26,2023-10-28,3,RTT,Oui,Finance
13836,1681,2022,1,2022-01-22,2022-02-03,13,RTT,Oui,Logistique
14693,2653,2023,6,2023-06-20,2023-07-04,15,RTT,Oui,Finance
15640,2120,2024,5,2024-05-01,2024-05-06,6,Enfant malade,Oui,RH
14437,2243,2023,1,2023-01-25,2023-02-05,12,sick leave,Oui,Direction
14173,2322,2024,11,2024-11-13,2024-11-21,9,Congé payé,Oui,RH
15395,1366,2023,1,2023-01-06,2023-01-10,5,Congé payé,Oui,Commercial
10176,2956,2024,12,2024-12-11,2024-12-13,3,Absence injustifiée,Non,Informatique
11681,3061,2023,8,2023-08-10,2023-08-25,16,Maternité/Paternité,Oui,R&D
10080,1596,2022,3,2022-03-25,2022-03-29,-5,paid leave,Oui,R&D
15124,3204,2022,8,2022-08-11,2022-08-31,21,RTT,Oui,Direction
14336,2126,2023,7,2023-07-17,2023-08-06,21,paid leave,Oui,Opérations
11996,2015,2022,7,2022-07-12,2022-07-18,7,Maladie,Oui,RH
15314,3154,2024,10,2024-10-22,2024-11-01,11,Maladie,Oui,R&D
10875,1266,2023,1,2023-01-17,2023-01-28,12,Congé payé,Oui,RH
15585,1616,2022,4,2022-04-07,2022-04-09,3,Congé payé,Oui,Finance
15268,2746,2024,9,2024-09-27,2024-10-09,13,Formation,Oui,Finance
12760,2971,2023,9,2023-09-25,2023-10-02,8,RTT,Oui,Opérations
12263,1904,2024,9,2024-09-16,2024-09-16,1,Maladie,Oui,Marketing
15921,1782,2023,12,2023-12-23,2023-12-27,5,paid leave,Oui,Juridique
14441,3056,2022,2,2022-02-27,2022-03-02,4,Congé payé,Oui,Marketing
13296,2535,2023,1,2023-01-10,2023-01-19,10,Enfant malade,Oui,Direction
12133,2659,2023,5,2023-05-04,2023-05-22,19,Maternité/Paternité,Oui,Opérations
12840,2173,2024,3,2024-03-07,2024-03-12,6,Congé sans solde,Oui,Direction
10335,1450,2023,11,2023-11-01,2023-11-16,16,paid leave,Oui,Finance
11403,1068,2022,8,2022-08-14,2022-08-25,12,RTT,Oui,Commercial
13579,1812,2024,12,2024-12-10,2024-12-18,9,Enfant malade,Oui,Juridique
16096,1684,2022,9,2022-09-19,2022-09-21,3,Maternité/Paternité,Oui,R&D
16020,2317,2023,2,2023-02-13,2023-02-28,16,Congé payé,Oui,Opérations
10035,2296,2022,8,2022-08-21,2022-08-15,-7,Absence injustifiée,Non,RH
14800,1217,2023,11,2023-11-15,2023-11-15,1,Absence injustifiée,Non,Direction
12329,2317,2022,11,2022-11-17,2022-11-28,12,paid leave,Oui,Opérations
14699,1711,2022,3,2022-03-13,2022-03-25,13,Absence injustifiée,Non,R&D
13693,2721,2024,1,2024-01-16,2024-01-19,4,Congé payé,Oui,Opérations
12957,3295,2022,12,2022-12-07,2022-12-09,3,RTT,Oui,RH
12855,2684,2022,8,2022-08-05,2022-08-25,21,Accident du travail,Oui,Direction
10423,3357,2022,2,2022-02-27,2022-03-07,9,Congé sans solde,Oui,Juridique
14125,2453,2022,1,2022-01-20,2022-02-06,18,Maternité/Paternité,Oui,RH
15422,3061,2022,7,2022-07-28,2022-08-07,11,Enfant malade,Oui,R&D
13943,2916,2024,7,2024-07-20,2024-08-07,19,Absence injustifiée,Non,Commercial
14603,2132,2024,10,2024-10-01,2024-10-21,21,Congé payé,Oui,RH
15249,2607,2024,4,2024-04-06,2024-04-20,15,Congé sans solde,Oui,Operations
15820,2879,2022,4,2022-04-05,2022-04-16,12,Formation,Oui,Finance
14078,1679,2022,9,2022-09-13,2022-10-03,21,Maladie,Oui,Finance
12044,3117,2023,4,2023-04-07,2023-04-10,4,paid leave,Oui,Commercial
12903,2136,2023,8,2023-08-07,2023-08-24,18,Congé payé,Oui,Juridique
14094,3204,2023,4,2023-04-01,2023-04-13,13,Maternité/Paternité,Oui,Direction
11690,1470,2022,6,2022-06-24,2022-07-05,12,Maladie,Oui,RH
14889,1273,2022,5,2022-05-13,2022-05-27,15,Absence injustifiée,Non,Informatique
13229,2239,2023,2,2023-02-04,2023-02-07,4,RTT,Oui,Marketing
11200,2715,2024,5,2024-05-09,2024-05-26,18,Congé payé,Oui,Direction
10661,2806,2022,6,2022-06-10,2022-06-23,14,Accident du travail,Oui,Direction
11319,1897,2024,8,2024-08-26,2024-09-14,20,Congé sans solde,Oui,Opérations
12985,1881,2024,11,2024-11-06,2024-11-22,17,sick leave,Oui,Direction
14941,1121,2022,7,2022-07-13,2022-07-22,10,Maternité/Paternité,Oui,Direction
15020,2595,2022,6,2022-06-17,2022-06-23,7,Enfant malade,Oui,Opérations
14344,2574,2023,2,2023-02-10,2023-02-24,15,Congé sans solde,Oui,Juridique
14525,1898,2024,7,2024-07-02,2024-07-15,14,Enfant malade,Oui,Opérations
11175,2945,2024,10,2024-10-02,2024-10-20,19,Absence injustifiée,Non,R&D
14285,2502,2023,1,2023-01-18,2023-01-29,12,Maladie,Oui,RH
14195,2556,2023,11,2023-11-27,2023-12-09,13,Maternité/Paternité,Oui,Direction
11701,2314,2023,7,2023-07-16,2023-07-31,16,Congé payé,Oui,Finance
12826,2865,2024,7,2024-07-03,2024-07-15,13,Maladie,Oui,Marketing
16095,2428,2024,11,2024-11-05,2024-11-08,4,Congé payé,Oui,Juridique
12400,2153,2022,8,2022-08-25,2022-08-26,2,Accident du travail,Oui,Commercial
15049,2262,2022,11,2022-11-15,2022-11-18,4,Enfant malade,Oui,Commercial
12311,3204,2022,7,2022-07-28,2022-08-17,21,Congé payé,Oui,Direction
15824,2115,2023,5,2023-05-21,2023-05-29,9,RTT,Oui,Juridique
14004,2165,2022,8,2022-08-17,2022-08-28,12,sick leave,Oui,RH
15161,3371,2022,6,2022-06-07,2022-06-16,10,Enfant malade,Oui,Direction
15783,1710,2024,11,2024-11-25,2024-12-13,19,Congé payé,Oui,Opérations
14600,3356,2024,8,2024-08-27,2024-09-01,6,Maladie,Oui,Finance
14556,2822,2023,7,2023-07-28,2023-08-16,20,Formation,Oui,Marketing
10102,1290,2024,4,2024-04-18,2024-05-05,18,sick leave,Oui,Informatique
11383,2428,2024,6,2024-06-13,2024-06-25,13,Accident du travail,Oui,Juridique
15484,1927,2022,2,2022-02-08,2022-02-24,17,paid leave,Oui,Informatique
10477,3189,2024,3,2024-03-16,2024-03-28,13,Congé payé,Oui,Finance
16031,1481,2023,9,2023-09-01,2023-09-19,19,Maladie,Oui,Marketing
11408,3356,2023,3,2023-03-18,2023-04-01,15,paid leave,Oui,Finance
15193,1494,2024,2,2024-02-28,2024-03-04,6,Congé sans solde,Oui,Opérations
14949,2442,2022,1,2022-01-20,2022-01-23,4,Maladie,Oui,Logistique
15531,1306,2024,3,2024-03-02,2024-03-04,3,Maladie,Oui,Informatique
14516,2945,2022,8,2022-08-19,2022-08-26,8,Formation,Oui,R&D
11835,1550,2024,7,2024-07-27,2024-08-08,13,Maladie,Oui,Marketing
14945,1616,2022,10,2022-10-22,2022-11-09,19,Accident du travail,Oui,Finance
15437,1734,2022,8,2022-08-12,2022-08-19,8,Congé sans solde,Oui,Commercial
12145,1619,2024,8,2024-08-02,2024-08-02,1,Congé sans solde,Oui,Opérations
13522,1636,2023,11,2023-11-03,2023-11-05,3,Accident du travail,Oui,Marketing
11365,2136,2024,10,2024-10-15,2024-11-03,20,Maladie,Oui,Juridique
15288,2118,2024,12,2024-12-15,2024-12-21,7,Congé payé,Oui,Opérations
10923,2171,2023,12,2023-12-28,2024-01-10,14,Maladie,Oui,Juridique
15479,2755,2024,12,2024-12-10,2024-12-12,3,Congé payé,Oui,Informatique
15464,3398,2024,11,2024-11-11,2024-11-27,17,Accident du travail,Oui,Informatique
10382,2510,2024,9,2024-09-03,2024-09-20,18,Maternité/Paternité,Oui,Marketing
15857,1742,2023,11,2023-11-17,2023-11-22,6,Enfant malade,Oui,Informatique
15243,2060,2024,5,2024-05-23,2024-06-07,16,Accident du travail,Oui,Logistique
12291,1416,2023,4,2023-04-28,2023-05-15,18,Maternité/Paternité,Oui,R&D
11919,1775,2023,2,2023-02-08,2023-02-22,15,Absence injustifiée,Non,R&D
13690,1371,2023,4,2023-04-08,2023-04-12,5,RTT,Oui,Commercial
15779,1347,2023,2,2023-02-28,2023-03-14,15,Congé payé,Oui,Marketing
10448,2575,2024,11,2024-11-27,2024-12-11,15,Accident du travail,Oui,Commercial
16109,1775,2023,5,2023-05-26,2023-06-08,13,Formation,Oui,R&D
13798,3287,2023,9,2023-09-06,2023-09-11,6,paid leave,Oui,Commercial
15910,2755,2023,12,2023-12-10,2023-12-17,8,Maladie,Oui,Informatique
15033,2344,2024,6,2024-06-19,2024-06-22,4,Congé sans solde,Oui,R&D
16121,1485,2023,11,2023-11-11,2023-11-18,9,Accident du travail,Oui,Direction
13289,2193,2022,5,2022-05-15,2022-06-04,21,paid leave,Oui,Marketing
10033,2976,2022,9,2022-09-18,2022-09-08,-11,RTT,Oui,RH
13791,2502,2022,5,2022-05-05,2022-05-13,9,Congé payé,Oui,RH
15553,2617,2022,12,2022-12-10,2022-12-12,3,Maladie,Oui,Opérations
10915,2765,2024,9,2024-09-13,2024-09-28,16,Congé sans solde,Oui,RH
12994,2125,2024,7,2024-07-16,2024-07-31,16,paid leave,Oui,Marketing
10490,1877,2022,1,2022-01-05,2022-01-17,13,Maladie,Oui,R&D
14151,3000,2023,7,2023-07-06,2023-07-23,18,Maternité/Paternité,Oui,Opérations
13541,1445,2022,12,2022-12-27,2023-01-13,18,sick leave,Oui,Informatique
13004,2617,2024,9,2024-09-28,2024-10-11,14,Absence injustifiée,Non,Opérations
13887,1273,2022,3,2022-03-13,2022-03-17,5,Congé payé,Oui,Informatique
14632,2330,2022,5,2022-05-11,2022-05-12,2,Congé payé,Oui,RH
12058,3295,2024,4,2024-04-18,2024-05-01,14,Accident du travail,Oui,RH
15746,1712,2023,3,2023-03-02,2023-03-08,7,Congé payé,Oui,Juridique
12208,1335,2024,10,2024-10-03,2024-10-14,12,Congé payé,Oui,Sales
12456,1642,2024,1,2024-01-03,2024-01-21,19,Formation,Oui,Juridique
14003,1561,2024,9,2024-09-23,2024-10-06,14,Absence injustifiée,Non,Legal
16098,2343,2022,10,2022-10-01,2022-10-12,12,Maladie,Oui,Marketing
13747,2651,2024,1,2024-01-18,2024-01-30,13,sick leave,Oui,R&D
10877,1824,2022,9,2022-09-20,2022-10-05,16,paid leave,Oui,Marketing
10244,2911,2024,6,2024-06-04,2024-06-18,15,Maternité/Paternité,Oui,Direction
15958,1311,2024,6,2024-06-07,2024-06-08,2,Maladie,Oui,Opérations
13114,3111,2023,11,2023-11-10,2023-11-30,21,Congé payé,Oui,Opérations
12910,1769,2024,11,2024-11-04,2024-11-12,9,RTT,Oui,Opérations
11772,3287,2022,10,2022-10-26,2022-10-31,6,Maladie,Oui,Commercial
13689,1709,2024,11,2024-11-03,2024-11-17,15,Maternité/Paternité,Oui,R&D
11385,1851,2024,2,2024-02-26,2024-02-27,2,Congé sans solde,Oui,Direction
12701,1070,2023,9,2023-09-02,2023-09-18,17,paid leave,Oui,Opérations
11983,3251,2022,12,2022-12-27,2022-12-27,1,paid leave,Oui,R&D
15399,2715,2024,12,2024-12-27,2025-01-05,10,Formation,Oui,Direction
13478,1566,2022,7,2022-07-22,2022-08-09,19,RTT,Oui,Informatique
11492,2911,2022,1,2022-01-11,2022-01-31,21,sick leave,Oui,Direction
14377,2615,2022,1,2022-01-21,2022-01-31,11,Maladie,Oui,Commercial
13662,2015,2023,6,2023-06-28,2023-06-28,1,Maternité/Paternité,Oui,RH
13832,2351,2023,1,2023-01-12,2023-01-26,15,Congé payé,Oui,Logistique
10682,1051,2022,9,2022-09-15,2022-10-02,18,Accident du travail,Oui,Opérations
12650,1550,2023,7,2023-07-09,2023-07-23,15,Absence injustifiée,Non,Marketing
12645,1306,2022,8,2022-08-15,2022-08-31,17,Congé payé,Oui,Informatique
13886,3263,2023,11,2023-11-23,2023-12-10,18,RTT,Oui,Informatique
10511,1862,2022,3,2022-03-26,2022-04-03,9,Congé payé,Oui,RH
12347,2189,2024,12,2024-12-28,2025-01-17,21,paid leave,Oui,RH
13403,2016,2023,2,2023-02-03,2023-02-15,13,RTT,Oui,RH
12390,2138,2022,12,2022-12-23,2022-12-25,3,Congé payé,Oui,Direction
14338,1966,2024,3,2024-03-13,2024-04-01,20,Absence injustifiée,Non,Logistique
14375,2575,2022,5,2022-05-03,2022-05-21,19,Congé payé,Oui,Commercial
14789,3357,2024,8,2024-08-27,2024-09-13,18,Formation,Oui,Juridique
13732,3281,2022,10,2022-10-20,2022-10-31,12,Congé payé,Oui,Finance
12554,2171,2022,4,2022-04-05,2022-04-18,14,Congé payé,Oui,Juridique
13862,1081,2023,4,2023-04-20,2023-04-30,11,Congé payé,Oui,Juridique
10182,3333,2022,11,2022-11-03,2022-11-13,11,RTT,Oui,Juridique
13673,2120,2022,11,2022-11-02,2022-11-15,14,Maternité/Paternité,Oui,RH
11827,2977,2023,5,2023-05-24,2023-06-10,18,Formation,Oui,Commercial
11198,1633,2024,6,2024-06-12,2024-06-30,19,Enfant malade,Oui,Opérations
13371,1924,2022,9,2022-09-09,2022-09-11,3,sick leave,Oui,Informatique
15767,1662,2024,11,2024-11-18,2024-11-30,13,Congé sans solde,Oui,Direction
13386,1631,2024,2,2024-02-07,2024-02-22,16,RTT,Oui,Opérations
11796,2165,2023,5,2023-05-13,2023-05-16,4,Absence injustifiée,Non,RH
11948,3245,2022,8,2022-08-02,2022-08-09,8,Congé sans solde,Oui,Marketing
11058,2136,2022,9,2022-09-12,2022-09-15,4,Congé payé,Oui,Juridique
10283,2317,2024,1,2024-01-20,2024-01-30,11,Absence injustifiée,Non,Opérations
10226,3061,2023,4,2023-04-12,2023-04-29,18,Congé payé,Oui,R&D
11678,1366,2023,10,2023-10-27,2023-11-06,11,sick leave,Oui,Commercial
10096,1399,2024,1,2024-01-03,2024-01-04,2,Congé sans solde,Oui,Juridique
10438,1877,2022,7,2022-07-04,2022-07-14,11,RTT,Oui,R&D
10889,3315,2023,7,2023-07-10,2023-07-21,12,Congé sans solde,Oui,Commercial
10467,1214,2024,11,2024-11-20,2024-12-06,17,Formation,Oui,R&D
13179,3024,2023,12,2023-12-28,2023-12-28,1,Maladie,Oui,RH
13713,1217,2022,12,2022-12-03,2022-12-04,2,Congé payé,Oui,Direction
11634,3274,2023,3,2023-03-09,2023-03-12,4,Maternité/Paternité,Oui,Marketing
11501,1619,2024,2,2024-02-14,2024-02-17,4,Maladie,Oui,Opérations
11913,1952,2023,1,2023-01-18,2023-01-23,6,Enfant malade,Oui,Informatique
15762,1178,2022,9,2022-09-01,2022-09-01,1,Formation,Oui,Marketing
10349,1300,2024,1,2024-01-09,2024-01-11,3,paid leave,Oui,Commercial
15102,2754,2023,6,2023-06-22,2023-07-03,12,RTT,Oui,Opérations
12864,2810,2024,8,2024-08-02,2024-08-13,12,Absence injustifiée,Non,RH
12063,1937,2023,5,2023-05-21,2023-06-07,18,Maladie,Oui,Informatique
12025,1712,2023,10,2023-10-05,2023-10-10,6,RTT,Oui,Juridique
11853,2764,2024,2,2024-02-04,2024-02-24,21,Congé payé,Oui,Opérations
12453,1467,2022,1,2022-01-15,2022-01-20,6,RTT,Oui,Logistique
10567,2343,2023,2,2023-02-12,2023-02-20,9,Congé payé,Oui,Marketing
12689,1976,2024,11,2024-11-24,2024-12-01,8,Congé payé,Oui,Marketing
15365,2012,2024,4,2024-04-21,2024-04-24,4,Congé sans solde,Oui,R&D
10270,1306,2022,7,2022-07-10,2022-07-15,6,Enfant malade,Oui,Informatique
15713,1633,2024,3,2024-03-12,2024-03-25,14,Maladie,Oui,Opérations
14927,1124,2022,2,2022-02-14,2022-03-03,18,Maladie,Oui,Finance
11529,3318,2022,3,2022-03-28,2022-04-08,12,Maternité/Paternité,Oui,Juridique
11211,2193,2024,6,2024-06-17,2024-07-01,15,Maternité/Paternité,Oui,Marketing
14399,2746,2022,9,2022-09-19,2022-09-19,1,Congé payé,Oui,Finance
15293,2344,2024,10,2024-10-23,2024-11-10,19,Congé sans solde,Oui,R&D
13306,1393,2023,10,2023-10-26,2023-10-27,2,paid leave,Oui,Logistique
15196,2150,2024,2,2024-02-05,2024-02-14,10,paid leave,Oui,Finance
14376,1427,2022,12,2022-12-21,2023-01-04,15,Absence injustifiée,Non,Legal
11504,2523,2024,11,2024-11-12,2024-11-13,2,Maladie,Oui,Marketing
14216,2721,2023,6,2023-06-18,2023-07-06,19,Congé payé,Oui,Opérations
12493,3015,2023,1,2023-01-28,2023-02-07,11,RTT,Oui,Commercial
13924,2653,2022,10,2022-10-25,2022-11-08,15,RTT,Oui,Finance
15267,2781,2023,2,2023-02-15,2023-03-04,18,Maladie,Oui,Logistique
12175,1347,2023,10,2023-10-01,2023-10-05,5,Maternité/Paternité,Oui,Marketing
11828,1425,2023,12,2023-12-11,2023-12-31,21,paid leave,Oui,Juridique
14277,1374,2024,7,2024-07-02,2024-07-19,18,RTT,Oui,Marketing
11405,2659,2022,12,2022-12-18,2022-12-28,11,paid leave,Oui,Opérations
14142,3371,2023,7,2023-07-27,2023-07-31,5,Enfant malade,Oui,Direction
15608,1331,2024,12,2024-12-09,2024-12-13,5,Maternité/Paternité,Oui,Juridique
15711,2036,2024,8,2024-08-20,2024-08-20,1,paid leave,Oui,Informatique
11370,1877,2022,5,2022-05-25,2022-06-01,8,Congé sans solde,Oui,R&D
13106,1533,2022,5,2022-05-16,2022-05-19,4,RTT,Oui,Logistique
10470,1904,2023,10,2023-10-14,2023-10-22,9,RTT,Oui,Marketing
11409,2677,2023,12,2023-12-07,2023-12-18,12,Absence injustifiée,Non,Informatique
11163,3154,2023,9,2023-09-02,2023-09-08,7,Congé payé,Oui,R&D
14042,1966,2024,8,2024-08-08,2024-08-28,21,Congé sans solde,Oui,Logistique
13476,2613,2023,6,2023-06-28,2023-07-04,7,RTT,Oui,Marketing
11552,2648,2022,9,2022-09-09,2022-09-12,4,Congé sans solde,Oui,Direction
13426,3172,2023,8,2023-08-07,2023-08-10,4,sick leave,Oui,Marketing
13769,2351,2024,11,2024-11-27,2024-12-11,15,paid leave,Oui,Logistique
12875,1399,2023,6,2023-06-18,2023-06-30,13,paid leave,Oui,Juridique
14149,2314,2023,7,2023-07-09,2023-07-25,17,RTT,Oui,Finance
10136,1767,2023,7,2023-07-12,2023-07-18,7,Formation,Oui,Informatique
13634,1311,2022,5,2022-05-25,2022-05-28,4,paid leave,Oui,Opérations
14141,2016,2022,8,2022-08-03,2022-08-04,2,Maladie,Oui,RH
10499,1488,2023,2,2023-02-24,2023-03-05,10,RTT,Oui,Finance
11208,2822,2024,12,2024-12-16,2025-01-03,19,Congé payé,Oui,Marketing
15203,1416,2024,10,2024-10-28,2024-10-31,4,RTT,Oui,R&D
13422,3315,2023,12,2023-12-09,2023-12-13,5,Congé payé,Oui,Commercial
11849,1117,2022,4,2022-04-07,2022-04-16,10,Maladie,Oui,Marketing
10109,1402,2022,12,2022-12-27,2023-01-09,14,RTT,Oui,Logistique
13157,1121,2023,10,2023-10-03,2023-10-12,10,Congé sans solde,Oui,Direction
12181,2977,2024,9,2024-09-03,2024-09-23,21,Absence injustifiée,Non,Commercial
13502,1735,2024,4,2024-04-23,2024-05-12,20,Maladie,Oui,Juridique
11450,1256,2023,12,2023-12-19,2023-12-21,3,Maternité/Paternité,Oui,Logistique
14638,1796,2022,11,2022-11-07,2022-11-16,10,Maladie,Oui,Marketing
15093,2853,2022,7,2022-07-28,2022-07-29,2,Accident du travail,Oui,RH
15026,2077,2022,11,2022-11-07,2022-11-20,14,Congé payé,Oui,Logistique
12679,3356,2023,10,2023-10-27,2023-11-05,10,Absence injustifiée,Non,Finance
12617,2122,2023,11,2023-11-24,2023-12-06,13,sick leave,Oui,Management
12963,1976,2024,9,2024-09-15,2024-10-02,18,RTT,Oui,Marketing
13303,1561,2023,8,2023-08-11,2023-08-20,10,Congé payé,Oui,Legal
15461,2874,2022,2,2022-02-16,2022-02-25,10,Congé payé,Oui,Commercial
15646,3356,2024,9,2024-09-17,2024-09-22,6,paid leave,Oui,Finance
13000,1710,2024,3,2024-03-22,2024-03-29,8,Absence injustifiée,Non,Opérations
11336,2138,2023,7,2023-07-24,2023-08-07,15,sick leave,Oui,Direction
14423,1068,2023,12,2023-12-18,2023-12-22,5,Maladie,Oui,Commercial
14904,1684,2022,2,2022-02-05,2022-02-13,9,Congé sans solde,Oui,R&D
15052,1333,2023,2,2023-02-16,2023-02-19,4,Absence injustifiée,Non,R&D
13682,1482,2024,2,2024-02-16,2024-03-04,18,Maternité/Paternité,Oui,Juridique
14364,1051,2022,8,2022-08-18,2022-09-01,15,Enfant malade,Oui,Opérations
11610,1081,2023,7,2023-07-07,2023-07-19,13,Absence injustifiée,Non,Juridique
12880,1927,2022,6,2022-06-19,2022-06-21,3,Maladie,Oui,Informatique
14244,2153,2023,4,2023-04-16,2023-04-19,4,RTT,Oui,Commercial
12740,1544,2024,1,2024-01-22,2024-01-28,7,Maladie,Oui,Direction
15435,1937,2024,5,2024-05-16,2024-05-28,13,Congé sans solde,Oui,Informatique
13285,1335,2023,11,2023-11-12,2023-11-28,17,Enfant malade,Oui,Sales
15344,2556,2023,1,2023-01-10,2023-01-28,19,Maternité/Paternité,Oui,Direction
12447,2018,2024,9,2024-09-22,2024-09-29,8,sick leave,Oui,Direction
13827,1273,2022,2,2022-02-03,2022-02-14,12,Congé payé,Oui,Informatique
10858,2193,2024,7,2024-07-22,2024-08-02,12,RTT,Oui,Marketing
13986,1347,2023,10,2023-10-02,2023-10-11,10,Maladie,Oui,Marketing
14502,2165,2022,8,2022-08-11,2022-08-28,18,Congé payé,Oui,RH
10715,3398,2023,1,2023-01-06,2023-01-13,8,Congé payé,Oui,Informatique
13959,2755,2023,12,2023-12-12,2023-12-15,4,Formation,Oui,Informatique
